System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(NNO) rhol rhos viscosity aH2O chisqr
230 4080.65 789.00 100.014742 0.9130002461654314 0.758585 -1343427.010000 331.247302 55.519550 157.914126 -2209.821417 19411.756034 -14.111 0.000 2.168126 0.649191 4.054 n/a n/a
240 4846.77 843.00 100.013235 0.9244407611259337 0.792704 -1332446.408286 337.446047 54.341154 156.054343 -1778.467985 16912.955808 -12.976 0.000 2.146330 0.670851 3.248 n/a n/a
256 4233.87 752.10 100.015459 0.9131525268319658 0.773009 -1348837.377128 325.266837 54.252348 157.020581 -1918.497870 18234.354568 -14.956 0.000 2.177747 0.705337 4.148 n/a n/a
231 4080.65 786.00 100.014804 0.9131120677717465 0.759239 -1343903.081941 330.799390 55.454920 157.889443 -2196.634515 19375.561169 -14.178 0.000 2.169050 0.650876 4.073 n/a n/a
264 3927.42 732.50 100.016332 0.8687638345515094 0.724576 -1353646.958459 322.190337 54.806346 158.258361 -2120.111537 19572.691147 -15.430 0.000 2.188055 0.869543 4.476 n/a n/a
241 4846.77 840.00 100.013281 0.9246984942230199 0.793627 -1332921.869169 337.020139 54.276794 156.007339 -1768.597159 16882.414920 -13.036 0.000 2.146977 0.672347 3.258 n/a n/a
232 4080.65 783.00 100.014868 0.9132225402310232 0.759889 -1344379.042897 330.350324 55.390495 157.864576 -2183.505997 19339.131156 -14.245 0.000 2.169979 0.652567 4.091 n/a n/a
242 4846.77 837.00 100.013328 0.9249582092366706 0.794553 -1333397.191504 336.593216 54.212447 155.959741 -1758.751623 16851.599867 -13.096 0.000 2.147623 0.673849 3.269 n/a n/a
233 4080.65 780.00 100.014932 0.9133315894996545 0.760536 -1344854.892318 329.900101 55.326280 157.839531 -2170.436673 19302.469467 -14.312 0.000 2.170913 0.654264 4.110 n/a n/a
234 4080.65 777.00 100.014997 0.9134391386131264 0.761177 -1345330.629734 329.448712 55.262279 157.814314 -2157.427355 19265.579738 -14.379 0.000 2.171851 0.655967 4.129 n/a n/a
228 3620.97 731.90 100.016603 0.8123881165347376 0.663572 -1355604.090169 321.935195 55.920592 159.471907 -2486.807585 21580.923880 -15.445 0.000 2.189657 0.997397 4.702 n/a n/a
209 3161.29 732.80 100.021251 0.4027772624139158 0.313773 -1364348.811319 315.927061 58.520135 162.715519 -3518.552990 26664.959069 -15.423 0.000 2.193998 1.487495 4.999 n/a n/a
243 4846.77 834.00 100.013375 0.9252199312752887 0.795484 -1333872.373261 336.165273 54.148114 155.911542 -1748.931658 16820.509706 -13.157 0.000 2.148268 0.675355 3.280 n/a n/a
235 4080.65 774.00 100.015062 0.9135451075654085 0.761815 -1345806.254697 328.996153 55.198498 157.788933 -2144.478860 19228.465773 -14.447 0.000 2.172796 0.657677 4.148 n/a n/a
244 4846.77 831.00 100.013423 0.9254836860439163 0.796418 -1334347.412382 335.736307 54.083793 155.862732 -1739.137543 16789.143512 -13.218 0.000 2.148913 0.676867 3.291 n/a n/a
265 3927.42 731.50 100.016366 0.8668478801051717 0.723173 -1353839.693693 321.999125 54.783796 158.259496 -2115.786123 19562.300889 -15.455 0.000 2.188365 0.878128 4.478 n/a n/a
245 4846.77 828.00 100.013472 0.9257494998713703 0.797357 -1334822.306821 335.306314 54.019486 155.813305 -1729.369557 16757.500375 -13.280 0.000 2.149557 0.678383 3.302 n/a n/a
236 4080.65 771.00 100.015129 0.9136494131976450 0.762447 -1346281.766875 328.542417 55.134942 157.763393 -2131.592006 19191.131543 -14.516 0.000 2.173745 0.659392 4.167 n/a n/a
246 4846.77 825.00 100.013521 0.9260173997288996 0.798300 -1335297.054504 334.875290 53.955191 155.763251 -1719.627974 16725.579399 -13.342 0.000 2.150199 0.679905 3.313 n/a n/a
257 4233.87 751.10 100.015489 0.9109806363518673 0.771372 -1349034.037417 325.075406 54.231077 157.021536 -1914.975758 18225.638943 -14.980 0.000 2.178032 0.718082 4.150 n/a n/a
237 4080.65 768.00 100.015197 0.9137519690661668 0.763075 -1346757.165994 328.087498 55.071614 157.737704 -2118.767613 19153.581195 -14.585 0.000 2.174700 0.661114 4.187 n/a n/a
216 3467.74 730.50 100.016567 0.5404817286809226 0.432543 -1361282.597916 317.141615 56.976501 161.312011 -2822.107937 23299.873814 -15.479 0.000 2.193453 1.421496 4.764 n/a n/a
238 4080.65 765.00 100.015265 0.9138526853232989 0.763697 -1347232.451887 327.631390 55.008522 157.711873 -2106.006505 19115.819057 -14.654 0.000 2.175661 0.662841 4.206 n/a n/a
247 4846.77 822.00 100.013571 0.9262874132585169 0.799247 -1335771.653291 334.443233 53.890909 155.712561 -1709.913071 16693.379707 -13.404 0.000 2.150841 0.681432 3.324 n/a n/a
239 4080.65 762.00 100.015335 0.9139514685720674 0.764315 -1347707.624447 327.174085 54.945669 157.685908 -2093.309507 19077.849635 -14.723 0.000 2.176627 0.664575 4.226 n/a n/a
248 4846.77 819.00 100.013621 0.9265595688093852 0.800198 -1336246.101047 334.010138 53.826640 155.661228 -1700.225119 16660.900432 -13.467 0.000 2.151482 0.682963 3.335 n/a n/a
240 4080.65 759.00 100.015405 0.9140482217421094 0.764926 -1348182.683707 326.715578 54.883062 157.659820 -2080.677446 19039.677626 -14.793 0.000 2.177600 0.666315 4.246 n/a n/a
249 4846.77 816.00 100.013672 0.9268338954650760 0.801154 -1336720.395614 333.576002 53.762383 155.609241 -1690.564389 16628.140725 -13.529 0.000 2.152122 0.684500 3.345 n/a n/a
258 4233.87 750.10 100.015519 0.9088195962329984 0.769745 -1349230.556351 324.883929 54.209756 157.022292 -1911.439581 18216.815507 -15.004 0.000 2.178315 0.730605 4.152 n/a n/a
241 4080.65 756.00 100.015477 0.9141428439347790 0.765532 -1348657.629767 326.255861 54.820705 157.633618 -2068.111154 19001.307915 -14.864 0.000 2.178579 0.668060 4.266 n/a n/a
250 4846.77 813.00 100.013724 0.9271104230765063 0.802114 -1337194.534787 333.140821 53.698137 155.556592 -1680.931149 16595.099751 -13.593 0.000 2.152761 0.686042 3.356 n/a n/a
210 4540.32 900.00 100.012655 0.9151181700345207 0.758960 -1324326.244106 346.016935 56.478732 157.593269 -2227.121407 18529.761633 -11.890 0.000 2.135149 0.623585 3.209 n/a n/a
259 4233.87 749.10 100.015550 0.9066692942737823 0.768128 -1349426.935538 324.692402 54.188383 157.022846 -1907.889415 18207.883920 -15.027 0.000 2.178596 0.742912 4.154 n/a n/a
251 4846.77 810.00 100.013777 0.9273891823012511 0.803079 -1337668.516349 332.704592 53.633904 155.503271 -1671.325665 16561.776690 -13.656 0.000 2.153399 0.687589 3.367 n/a n/a
211 4540.32 897.00 100.012691 0.9152983479591306 0.759738 -1324804.388438 345.609336 56.412724 157.564746 -2215.377852 18503.938461 -11.945 0.000 2.135879 0.625008 3.221 n/a n/a
200 3314.52 730.10 100.023294 0.3130277100534318 0.246184 -1366057.199302 313.371159 58.016771 162.675160 -3222.749238 25326.963738 -15.489 0.000 2.192152 1.571164 4.817 n/a n/a
242 4080.65 753.00 100.015554 0.9125077479592630 0.764695 -1349162.420028 325.765827 54.758027 157.616638 -2055.939090 18966.433837 -14.935 0.000 2.179556 0.679138 4.283 n/a n/a
212 4540.32 894.00 100.012728 0.9154793519990040 0.760518 -1325282.435231 345.200781 56.346767 157.535884 -2203.659356 18477.860093 -12.000 0.000 2.136609 0.626436 3.233 n/a n/a
252 4846.77 807.00 100.013830 0.9276702046388640 0.804048 -1338142.338038 332.267311 53.569681 155.449270 -1661.748199 16528.170734 -13.720 0.000 2.154035 0.689140 3.378 n/a n/a
213 4540.32 891.00 100.012766 0.9156611798228456 0.761300 -1325760.382965 344.791266 56.280864 157.506681 -2191.966349 18451.525831 -12.055 0.000 2.137341 0.627870 3.245 n/a n/a
253 4846.77 804.00 100.013884 0.9279535224762008 0.805021 -1338615.997605 331.828974 53.505470 155.394579 -1652.199012 16494.281091 -13.784 0.000 2.154671 0.690697 3.389 n/a n/a
243 4080.65 754.00 100.015525 0.9142046898937406 0.765933 -1348974.197615 325.948708 54.779277 157.616092 -2059.770573 18975.620774 -14.911 0.000 2.179235 0.669227 4.280 n/a n/a
214 4540.32 888.00 100.012804 0.9158438287573654 0.762083 -1326238.230118 344.380787 56.215015 157.477133 -2180.299264 18424.935012 -12.110 0.000 2.138072 0.629309 3.258 n/a n/a
260 4233.87 748.10 100.015581 0.9045296189093447 0.766521 -1349623.177070 324.500824 54.166958 157.023198 -1904.325334 18198.843826 -15.051 0.000 2.178874 0.755011 4.155 n/a n/a
254 4846.77 801.00 100.013938 0.9282391691271283 0.806000 -1339089.492741 331.389579 53.441269 155.339188 -1642.678361 16460.106980 -13.849 0.000 2.155306 0.692259 3.400 n/a n/a
215 4540.32 885.00 100.012843 0.9160272957641734 0.762868 -1326715.975111 343.969342 56.149221 157.447236 -2168.658537 18398.087013 -12.166 0.000 2.138805 0.630753 3.270 n/a n/a
244 4080.65 753.00 100.015554 0.9125077480232345 0.764695 -1349162.419930 325.765827 54.758027 157.616638 -2055.939090 18966.433837 -14.935 0.000 2.179556 0.679138 4.283 n/a n/a
266 3927.42 730.50 100.016397 0.8496939806843913 0.709045 -1354283.133115 321.558036 54.783239 158.263206 -2116.684050 19589.555725 -15.479 0.000 2.187824 0.943135 4.459 n/a n/a
216 4540.32 882.00 100.012882 0.9162115774303177 0.763654 -1327193.616379 343.556927 56.083483 157.416986 -2157.044605 18370.981248 -12.222 0.000 2.139539 0.632203 3.282 n/a n/a
261 4233.87 747.10 100.015611 0.9024004590669955 0.764923 -1349819.283644 324.309193 54.145481 157.023344 -1900.747408 18189.694853 -15.075 0.000 2.179150 0.766908 4.157 n/a n/a
255 4846.77 798.00 100.013994 0.9285271788791312 0.806983 -1339562.821121 330.949120 53.377078 155.283088 -1633.186499 16425.647632 -13.914 0.000 2.155939 0.693826 3.411 n/a n/a
217 4540.32 879.00 100.012922 0.9163966699415054 0.764442 -1327671.152315 343.143537 56.017804 157.386379 -2145.457911 18343.617174 -12.278 0.000 2.140273 0.633658 3.295 n/a n/a
256 4846.77 795.00 100.014050 0.9288175870495068 0.807970 -1340035.980414 330.507595 53.312897 155.226268 -1623.723677 16390.902293 -13.979 0.000 2.156571 0.695397 3.422 n/a n/a
218 4540.32 876.00 100.012962 0.9165825690697594 0.765231 -1328148.581320 342.729170 55.952183 157.355412 -2133.898898 18315.994287 -12.334 0.000 2.141008 0.635119 3.307 n/a n/a
245 4080.65 753.10 100.015551 0.9127231380303953 0.764857 -1349142.803912 325.784894 54.760169 157.616341 -2056.313913 18967.258149 -14.932 0.000 2.179524 0.677906 4.283 n/a n/a
257 4846.77 792.00 100.014107 0.9291104300302415 0.808963 -1340508.968246 330.065001 53.248725 155.168719 -1614.290142 16355.870216 -14.045 0.000 2.157202 0.696974 3.433 n/a n/a
229 3620.97 730.90 100.016635 0.7752930508913609 0.632986 -1356395.810611 321.147611 55.960735 159.555719 -2498.026461 21670.660356 -15.469 0.000 2.189074 1.094266 4.674 n/a n/a
219 4540.32 873.00 100.013003 0.9167692701430624 0.766022 -1328625.901742 342.313822 55.886622 157.324081 -2122.368014 18288.112128 -12.391 0.000 2.141744 0.636585 3.320 n/a n/a
267 3927.42 729.50 100.016428 0.8245624912930526 0.688249 -1354857.883025 320.985670 54.795019 158.271651 -2120.359245 19637.196514 -15.504 0.000 2.186795 1.027176 4.427 n/a n/a
201 4387.10 900.00 100.012748 0.9128236210045675 0.750400 -1324798.059900 346.357000 56.966961 157.958621 -2376.657730 19147.995275 -11.890 0.000 2.135633 0.613177 3.291 n/a n/a
220 4540.32 870.00 100.013044 0.9169567680301451 0.766814 -1329103.111920 341.897489 55.821123 157.292383 -2110.865710 18259.970280 -12.448 0.000 2.142481 0.638057 3.333 n/a n/a
202 4387.10 897.00 100.012785 0.9129848231102868 0.751149 -1325276.567314 345.949099 56.899918 157.934179 -2364.029493 19122.022571 -11.945 0.000 2.136393 0.614611 3.304 n/a n/a
246 4080.65 753.20 100.015548 0.9129386373022617 0.765019 -1349123.186527 325.803961 54.762310 157.616042 -2056.688594 18968.081369 -14.930 0.000 2.179492 0.676671 4.283 n/a n/a
221 4540.32 867.00 100.013086 0.9171450571138168 0.767607 -1329580.210173 341.480167 55.755687 157.260313 -2099.392439 18231.568374 -12.506 0.000 2.143219 0.639534 3.345 n/a n/a
258 4846.77 789.00 100.014165 0.9294057453483581 0.809960 -1340981.782196 329.621332 53.184562 155.110430 -1604.886135 16320.550665 -14.111 0.000 2.157832 0.698555 3.444 n/a n/a
203 4387.10 894.00 100.012823 0.9131465557306271 0.751900 -1325754.984059 345.540235 56.832942 157.909447 -2351.428604 19095.790036 -12.000 0.000 2.137154 0.616051 3.317 n/a n/a
222 4540.32 864.00 100.013128 0.9173341312695724 0.768402 -1330057.194807 341.061854 55.690314 157.227869 -2087.948656 18202.906087 -12.563 0.000 2.143958 0.641016 3.358 n/a n/a
262 4233.87 746.10 100.015642 0.9002817052345190 0.763335 -1350015.256858 324.117505 54.123952 157.023284 -1897.155705 18180.436609 -15.099 0.000 2.179424 0.778609 4.158 n/a n/a
223 4540.32 861.00 100.013171 0.9175239838374299 0.769198 -1330534.064104 340.642545 55.625007 157.195047 -2076.534820 18173.983146 -12.621 0.000 2.144698 0.642504 3.371 n/a n/a
204 4387.10 891.00 100.012861 0.9133088099712954 0.752652 -1326233.308744 345.130404 56.766036 157.884423 -2338.855561 19069.297136 -12.055 0.000 2.137916 0.617496 3.331 n/a n/a
263 4233.87 745.10 100.015673 0.8981732478583365 0.761756 -1350211.099743 323.925760 54.102369 157.023015 -1893.550288 18171.068685 -15.123 0.000 2.179695 0.790119 4.160 n/a n/a
259 4846.77 786.00 100.014223 0.9297035717298399 0.810963 -1341454.419817 329.176587 53.120406 155.051391 -1595.511896 16284.942915 -14.178 0.000 2.158460 0.700142 3.455 n/a n/a
224 4540.32 858.00 100.013215 0.9177146075920832 0.769996 -1331010.816309 340.222237 55.559767 157.161843 -2065.151395 18144.799328 -12.680 0.000 2.145439 0.643998 3.383 n/a n/a
205 4387.10 888.00 100.012900 0.9134715764069090 0.753405 -1326711.539933 344.719603 56.699202 157.859102 -2326.310870 19042.543383 -12.110 0.000 2.138680 0.618947 3.344 n/a n/a
225 4540.32 855.00 100.013259 0.9179059947240595 0.770795 -1331487.449696 339.800926 55.494596 157.128253 -2053.798843 18115.354461 -12.738 0.000 2.146181 0.645497 3.396 n/a n/a
206 4387.10 885.00 100.012939 0.9136348450643509 0.754158 -1327189.676172 344.307829 56.632440 157.833483 -2313.795039 19015.528336 -12.166 0.000 2.139445 0.620403 3.357 n/a n/a
260 4846.77 783.00 100.014283 0.9300039491701149 0.811970 -1341926.878727 328.730761 53.056258 154.991592 -1586.167658 16249.046245 -14.245 0.000 2.159087 0.701733 3.466 n/a n/a
264 4233.87 744.10 100.015704 0.8960749791748001 0.760187 -1350406.813757 323.733954 54.080733 157.022534 -1889.931217 18161.590654 -15.147 0.000 2.179964 0.801445 4.161 n/a n/a
207 4387.10 882.00 100.012978 0.9137986053971696 0.754913 -1327667.716007 343.895077 56.565752 157.807563 -2301.308580 18988.251604 -12.222 0.000 2.140211 0.621865 3.370 n/a n/a
226 4540.32 852.00 100.013304 0.9180981367940002 0.771595 -1331963.962456 339.378609 55.429494 157.094276 -2042.477633 18085.648428 -12.797 0.000 2.146923 0.647001 3.409 n/a n/a
227 4540.32 849.00 100.013349 0.9182910247197162 0.772396 -1332440.352832 338.955281 55.364463 157.059907 -2031.188235 18055.681166 -12.856 0.000 2.147667 0.648511 3.422 n/a n/a
208 4387.10 879.00 100.013019 0.9139628462629616 0.755668 -1328145.657984 343.481344 56.499141 157.781339 -2288.852008 18960.712847 -12.278 0.000 2.140979 0.623333 3.383 n/a n/a
247 4080.65 753.30 100.015545 0.9131542462054301 0.765181 -1349103.567345 325.823027 54.764450 157.615741 -2057.063132 18968.903499 -14.928 0.000 2.179460 0.675435 4.283 n/a n/a
261 4846.77 780.00 100.014343 0.9303069189934109 0.812983 -1342399.156401 328.283850 52.992116 154.931021 -1576.853650 16212.859943 -14.312 0.000 2.159713 0.703330 3.477 n/a n/a
268 3927.42 728.50 100.016459 0.7999979816926075 0.667918 -1355423.344079 320.422005 54.807039 158.284315 -2123.902214 19684.293439 -15.529 0.000 2.185753 1.099066 4.394 n/a n/a
228 4540.32 846.00 100.013395 0.9184846487218524 0.773199 -1332916.618972 338.530939 55.299505 157.025143 -2019.931124 18025.452671 -12.916 0.000 2.148412 0.650026 3.435 n/a n/a
209 4387.10 876.00 100.013059 0.9141275558898193 0.756424 -1328623.500599 343.066625 56.432606 157.754808 -2276.425845 18932.911777 -12.334 0.000 2.141748 0.624806 3.397 n/a n/a
248 4080.65 753.40 100.015542 0.9133699644978750 0.765343 -1349083.946926 325.842092 54.766591 157.615438 -2057.437528 18969.724538 -14.925 0.000 2.179429 0.674196 4.282 n/a n/a
230 3620.97 729.90 100.016664 0.6574367959525775 0.534243 -1358743.868501 318.808813 56.181019 160.213573 -2541.181772 21883.151754 -15.494 0.000 2.190778 1.309374 4.653 n/a n/a
262 4846.77 777.00 100.014404 0.9306125239361767 0.814000 -1342871.250346 327.835851 52.927980 154.869668 -1567.570096 16176.383301 -14.379 0.000 2.160337 0.704931 3.488 n/a n/a
229 4540.32 843.00 100.013441 0.9186789983053686 0.774002 -1333392.759044 338.105580 55.234622 156.989980 -2008.706774 17994.962995 -12.976 0.000 2.149159 0.651547 3.448 n/a n/a
217 3467.74 729.50 100.020181 0.4224588168235117 0.336882 -1363704.249624 314.786610 57.194023 161.876741 -2872.423190 23556.843787 -15.504 0.000 2.193024 1.523103 4.741 n/a n/a
230 4540.32 840.00 100.013489 0.9188740622159275 0.774807 -1333868.771202 337.679200 55.169815 156.954417 -1997.515666 17964.212255 -13.036 0.000 2.149906 0.653073 3.461 n/a n/a
210 4387.10 873.00 100.013101 0.9142927218513264 0.757180 -1329101.242330 342.650919 56.366151 157.727967 -2264.030612 18904.848161 -12.391 0.000 2.142518 0.626285 3.410 n/a n/a
263 4846.77 774.00 100.014465 0.9309208082292405 0.815024 -1343343.158010 327.386760 52.863849 154.807520 -1558.317215 16139.615615 -14.447 0.000 2.160959 0.706537 3.499 n/a n/a
249 4080.65 753.50 100.015539 0.9135857924641090 0.765505 -1349064.325010 325.861158 54.768731 157.615134 -2057.811782 18970.544486 -14.923 0.000 2.179397 0.672955 4.282 n/a n/a
231 4540.32 837.00 100.013537 0.9190698284005224 0.775613 -1334344.653578 337.251795 55.105085 156.918450 -1986.358281 17933.200626 -13.096 0.000 2.150655 0.654605 3.474 n/a n/a
211 4387.10 870.00 100.013142 0.9144583310451537 0.757938 -1329578.881688 342.234219 56.299777 157.700815 -2251.666838 18876.521823 -12.448 0.000 2.143290 0.627770 3.424 n/a n/a
264 4846.77 771.00 100.014528 0.9312318176888508 0.816052 -1343814.876873 326.936574 52.799722 154.744568 -1549.095218 16102.556182 -14.516 0.000 2.161581 0.708148 3.510 n/a n/a
232 4540.32 834.00 100.013585 0.9192662839632468 0.776419 -1334820.404257 336.823361 55.040434 156.882076 -1975.235106 17901.928353 -13.157 0.000 2.151404 0.656142 3.488 n/a n/a
212 4387.10 867.00 100.013185 0.9146243696507337 0.758695 -1330056.417124 341.816524 56.233486 157.673348 -2239.335054 18847.932642 -12.506 0.000 2.144063 0.629261 3.437 n/a n/a
233 4540.32 831.00 100.013634 0.9194634151293866 0.777227 -1335296.021347 336.393895 54.975864 156.845292 -1964.146628 17870.395744 -13.218 0.000 2.152156 0.657685 3.501 n/a n/a
265 4846.77 768.00 100.014591 0.9315455998093521 0.817086 -1344286.404329 326.485289 52.735598 154.680799 -1539.904313 16065.204298 -14.585 0.000 2.162200 0.709764 3.521 n/a n/a
213 4387.10 864.00 100.013228 0.9147908231043700 0.759454 -1330533.847091 341.397828 56.167278 157.645565 -2227.035795 18819.080558 -12.563 0.000 2.144838 0.630757 3.451 n/a n/a
265 4233.87 743.10 100.015736 0.8939867916386697 0.758628 -1350602.401245 323.542086 54.059042 157.021840 -1886.298549 18152.002070 -15.171 0.000 2.180230 0.812593 4.163 n/a n/a
234 4540.32 828.00 100.013684 0.9196612071896768 0.778036 -1335771.502908 335.963393 54.911377 156.808096 -1953.093338 17838.603177 -13.280 0.000 2.152908 0.659233 3.514 n/a n/a
214 4387.10 861.00 100.013271 0.9149576760632125 0.760213 -1331011.170023 340.978129 56.101157 157.617462 -2214.769600 18789.965573 -12.621 0.000 2.145615 0.632258 3.464 n/a n/a
266 4846.77 765.00 100.014656 0.9318622038646722 0.818125 -1344757.737760 326.032901 52.671476 154.616202 -1530.744698 16027.559255 -14.654 0.000 2.162818 0.711384 3.532 n/a n/a
250 4080.65 753.60 100.015536 0.9138017302401175 0.765667 -1349044.701523 325.880222 54.770870 157.614828 -2058.185892 18971.363343 -14.920 0.000 2.179365 0.671712 4.282 n/a n/a
